"X","listing_id","host_id","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","capped_price","capped_minimum_nights","afinnsentiment","bingsentiment","nrcsentiment","ave_sentiment"
6757,19437788,136273900,"Waterfront Communities-The Island",43.64136,-79.38409,"Entire home/apt",129,3,14,"2019-06-13",0.4,1,129,3,29,19,22,0.338491827915937
6758,19438380,116097323,"Bendale",43.77434,-79.25949,"Private room",28,1,1,"2017-06-26",0.03,1,28,1,11,5,3,0.437394833409656
6760,19439722,136298451,"Waterfront Communities-The Island",43.64309,-79.38081,"Entire home/apt",139,28,181,"2020-04-07",5.38,1,139,28,680,370,328,0.402644870837935
6761,19440009,24781311,"Bay Street Corridor",43.65311,-79.38728,"Entire home/apt",230,2,5,"2017-08-13",0.15,1,230,2,13,5,5,0.343627547656914
6762,19440149,18813963,"South Parkdale",43.63455,-79.4335,"Entire home/apt",120,2,19,"2017-12-13",0.54,1,120,2,92,38,45,0.193081209508681
6763,19440396,3846996,"Annex",43.67116,-79.41163,"Entire home/apt",79,2,143,"2020-03-12",4.09,1,79,2,926,498,421,0.418191947186083
6764,19449518,47585226,"High Park-Swansea",43.63747,-79.46719,"Entire home/apt",90,3,8,"2017-08-20",0.23,1,90,3,49,31,22,0.369984983584877
6765,19457877,12368388,"Cabbagetown-South St.James Town",43.66391,-79.3751,"Entire home/apt",99,7,3,"2017-08-12",0.09,1,99,7,3,3,0,0.461693935855496
6766,19458394,63297078,"Church-Yonge Corridor",43.66613,-79.37958,"Entire home/apt",165,1,53,"2018-09-11",1.52,4,165,1,221,132,118,0.297040982174028
6767,19460180,34890629,"Moss Park",43.65594,-79.35911,"Private room",96,2,33,"2019-09-19",0.98,1,96,2,299,147,132,0.448598325018922
6768,19460610,43032368,"Kensington-Chinatown",43.65136,-79.38933,"Entire home/apt",249,3,66,"2019-12-16",1.9,3,249,3,263,148,121,0.410838053108615
6769,19465868,103972961,"Annex",43.67187,-79.40246,"Entire home/apt",112,2,15,"2020-04-01",0.48,2,112,2,104,48,57,0.393302717838137
6770,19470035,67728350,"Regent Park",43.65965,-79.36443,"Private room",98,2,129,"2020-03-08",3.74,2,98,2,1028,499,414,0.471858063681404
6771,19470653,132399739,"Bay Street Corridor",43.65783,-79.38554,"Private room",67,1,62,"2020-01-31",1.81,2,67,1,220,120,122,0.32554305583078
6772,19473352,131071644,"Little Portugal",43.64134,-79.42571,"Entire home/apt",82,2,27,"2019-01-07",0.81,1,82,2,92,47,60,0.353167505996069
6773,19473740,37694037,"The Beaches",43.66775,-79.31047,"Entire home/apt",200,28,41,"2019-10-14",1.19,3,200,28,303,162,132,0.388449660867657
6774,19473823,136633636,"Waterfront Communities-The Island",43.6493,-79.38705,"Private room",99,3,126,"2020-03-16",3.64,1,99,3,604,290,242,0.438197927925018
6775,19474380,66229356,"Eglinton East",43.74094,-79.23974,"Entire home/apt",65,3,2,"2017-08-07",0.06,1,65,3,17,5,1,0.225970972614219
6776,19475657,10134570,"Moss Park",43.66073,-79.36665,"Entire home/apt",82,60,4,"2020-01-02",0.12,1,82,60,30,13,14,0.368951361573312
6777,19476740,10352387,"Regent Park",43.65955,-79.36247,"Entire home/apt",119,20,58,"2020-03-10",1.66,4,119,20,208,127,107,0.412795363783312
6779,19485030,67728350,"Regent Park",43.65808,-79.36226,"Private room",98,2,112,"2020-03-01",3.25,2,98,2,782,402,305,0.463766534151522
6780,19485649,136762852,"Waterfront Communities-The Island",43.6464,-79.39141,"Entire home/apt",113,30,4,"2019-10-12",0.23,1,113,30,26,13,13,0.380392080779262
6781,19486501,44074742,"Waterfront Communities-The Island",43.63994,-79.39829,"Entire home/apt",240,2,35,"2020-03-06",3.18,2,240,2,236,117,118,0.445710261356054
6782,19487345,35201659,"Niagara",43.64612,-79.40936,"Entire home/apt",55,1,41,"2020-04-28",1.93,2,55,1,124,53,38,0.271321670958303
6783,19487621,34867672,"Waterfront Communities-The Island",43.64798,-79.39184,"Entire home/apt",99,3,56,"2019-08-14",2.02,1,99,3,283,133,127,0.328234530536698
6784,19487827,15791677,"North St.James Town",43.66676,-79.37848,"Entire home/apt",98,30,154,"2020-04-07",4.44,1,98,30,1023,553,428,0.414609539533162
6785,19491048,18422075,"Niagara",43.63635,-79.40481,"Entire home/apt",200,28,103,"2020-03-19",2.96,5,200,28,755,374,325,0.427925523702956
6786,19491095,129945083,"Willowdale East",43.76111,-79.41063,"Entire home/apt",197,3,26,"2019-09-02",0.92,1,197,3,123,69,80,0.382046332566654
6787,19491247,33466406,"Hillcrest Village",43.79216,-79.36174,"Private room",60,150,2,"2018-08-27",0.06,4,60,70,8,2,2,0.338659949435915
6788,19491964,16882375,"Moss Park",43.65804,-79.37209,"Entire home/apt",125,3,23,"2019-10-01",0.68,1,125,3,169,86,80,0.363698050137442
6789,19497395,8540894,"Waterfront Communities-The Island",43.64281,-79.3824,"Entire home/apt",192,1,83,"2019-10-29",2.39,4,192,1,431,191,151,0.398959275433803
6790,19498271,136479238,"Bendale",43.74863,-79.24668,"Entire home/apt",39,7,107,"2020-04-30",3.07,1,39,7,516,293,211,0.423891876023125
6791,19499753,49948963,"Palmerston-Little Italy",43.6584,-79.41202,"Private room",65,4,1,"2018-10-28",0.05,1,65,4,14,7,10,0.320279389545922
6792,19505577,136968339,"Parkwoods-Donalda",43.76675,-79.32924,"Private room",60,1,228,"2020-04-15",6.55,3,60,1,887,463,292,0.474817603917164
6793,19506037,106641924,"Waterfront Communities-The Island",43.63965,-79.39741,"Entire home/apt",200,2,97,"2020-03-13",2.82,3,200,2,493,239,200,0.399670926046931
6794,19506205,15603266,"Oakwood Village",43.68218,-79.43153,"Private room",91,3,29,"2020-03-01",0.83,2,91,3,212,96,84,0.394223477084586
6795,19506976,5605559,"Willowdale West",43.77457,-79.41552,"Entire home/apt",115,7,4,"2018-09-28",0.12,1,115,7,8,7,5,0.385050475995472
6796,19507294,136992491,"Waterfront Communities-The Island",43.64342,-79.39007,"Entire home/apt",112,1,155,"2020-03-27",4.45,3,112,1,688,352,328,0.358304537313379
6797,19507666,137005102,"South Parkdale",43.63677,-79.42956,"Private room",61,1,2,"2018-07-16",0.06,1,61,1,3,1,-1,0.322944497576845
6798,19507761,103906806,"Waterfront Communities-The Island",43.64636,-79.3925,"Entire home/apt",259,2,32,"2018-08-17",0.92,1,259,2,152,83,95,0.424519475241258
6799,19507898,83325473,"Annex",43.6717,-79.40052,"Entire home/apt",76,2,2,"2017-10-22",0.06,1,76,2,7,6,3,0.312847240362428
6800,19508458,128297980,"Morningside",43.78416,-79.20481,"Private room",60,1,2,"2018-06-21",0.06,2,60,1,1,2,0,0.323650840501828
6801,19516668,132228817,"Waterfront Communities-The Island",43.63308,-79.35561,"Entire home/apt",195,2,61,"2019-09-08",1.76,1,195,2,351,180,178,0.40330600362198
6802,19522933,136312367,"Niagara",43.64057,-79.41425,"Entire home/apt",156,29,63,"2020-04-01",1.82,1,156,29,272,146,166,0.303610392691223
6804,19523897,110986914,"Annex",43.66983,-79.39362,"Entire home/apt",119,3,9,"2019-09-26",0.28,28,119,3,55,18,25,0.189083629409157
6807,19526296,137126365,"Waterfront Communities-The Island",43.64159,-79.37987,"Entire home/apt",129,4,24,"2019-11-11",0.94,4,129,4,110,55,47,0.330950590831958
6808,19530172,17217854,"Islington-City Centre West",43.64752,-79.52756,"Shared room",30,1,42,"2020-03-04",1.21,4,30,1,182,80,65,0.37429172143197
6809,19531218,137174079,"Dovercourt-Wallace Emerson-Junction",43.67004,-79.44882,"Private room",39,2,133,"2020-02-27",3.86,1,39,2,585,320,305,0.436306709281781
6810,19531504,112322647,"Glenfield-Jane Heights",43.75303,-79.5122,"Shared room",75,3,1,"2018-08-06",0.05,4,75,3,-1,0,0,-0.479747763922375
6811,19531535,137177688,"University",43.66408,-79.41041,"Private room",34,2,2,"2017-07-17",0.06,1,34,2,17,8,8,0.260826185276603
6812,19531980,107117493,"Trinity-Bellwoods",43.6492,-79.4245,"Entire home/apt",235,2,3,"2017-08-06",0.09,1,235,2,17,10,10,0.408012351909813
6813,19532125,27289380,"Yonge-St.Clair",43.68001,-79.39598,"Entire home/apt",110,3,21,"2018-08-07",0.61,3,110,3,65,41,29,0.400100419506346
6814,19532314,27289380,"Yonge-St.Clair",43.68039,-79.39653,"Entire home/apt",210,3,3,"2018-06-25",0.13,3,210,3,18,10,9,0.273823124614421
6815,19532349,137168318,"Greenwood-Coxwell",43.68138,-79.32517,"Entire home/apt",348,2,80,"2019-07-28",2.31,1,350,2,340,160,149,0.353339637076926
6816,19533137,48362910,"Willowdale East",43.77638,-79.40069,"Private room",186,1,16,"2019-06-26",0.46,12,186,1,38,34,39,0.268026437241052
6817,19539702,19658134,"Niagara",43.64037,-79.41372,"Entire home/apt",119,2,13,"2018-07-02",0.37,1,119,2,86,43,37,0.469320920887699
6818,19545564,110986914,"Yonge-Eglinton",43.70647,-79.39861,"Entire home/apt",119,30,6,"2019-12-01",0.18,28,119,30,26,12,11,0.427472717721988
6819,19548931,108243648,"Waterfront Communities-The Island",43.64284,-79.38276,"Entire home/apt",169,1,191,"2020-04-23",5.57,2,169,1,1036,532,473,0.415964334778219
6820,19555561,137403170,"Dovercourt-Wallace Emerson-Junction",43.66311,-79.43229,"Entire home/apt",79,2,76,"2020-03-11",2.27,1,79,2,454,260,214,0.431584875082531
6821,19555701,6155992,"Waterfront Communities-The Island",43.6408,-79.38261,"Entire home/apt",562,3,1,"2017-08-07",0.03,1,350,3,5,2,3,0.272253058181461
6822,19556511,28242489,"Annex",43.67262,-79.40515,"Shared room",56,2,2,"2017-08-31",0.06,2,56,2,6,0,1,0.110184600553068
6823,19561433,126626603,"Yonge-St.Clair",43.68667,-79.39929,"Private room",51,2,13,"2020-04-25",0.38,1,51,2,62,34,24,0.419997820585938
6824,19564973,137482498,"Waterfront Communities-The Island",43.63728,-79.397,"Entire home/apt",189,3,8,"2018-09-26",0.24,1,189,3,43,21,19,0.354411829096637
6825,19565789,19198533,"Waterfront Communities-The Island",43.64145,-79.3817,"Entire home/apt",105,1,207,"2020-03-16",8.23,1,105,1,1210,641,556,0.450997272844787
6826,19567196,97035552,"Birchcliffe-Cliffside",43.71116,-79.25693,"Private room",45,1,14,"2019-09-30",0.43,1,45,1,83,49,38,0.389722416966378
6828,19572718,2409769,"Annex",43.67137,-79.39339,"Entire home/apt",205,2,128,"2020-03-05",3.71,2,205,2,631,303,269,0.410850978859852
6829,19574238,137568945,"The Beaches",43.6656,-79.30869,"Entire home/apt",401,3,43,"2019-09-09",1.26,1,350,3,280,123,122,0.352706793349938
6830,19582196,27921197,"Annex",43.67389,-79.39049,"Entire home/apt",527,7,1,"2017-08-13",0.03,1,350,7,3,2,1,0.514295634824952
6831,19585210,137663119,"Islington-City Centre West",43.64952,-79.55528,"Entire home/apt",70,6,18,"2019-12-02",0.56,1,70,6,74,38,41,0.403591271865777
6833,19587115,126840761,"Princess-Rosethorn",43.65834,-79.53198,"Private room",78,1,20,"2018-09-02",0.59,1,78,1,105,55,52,0.439552178852735
6835,19591910,12449974,"South Parkdale",43.63904,-79.42766,"Entire home/apt",119,1,183,"2020-04-18",5.38,1,119,1,976,462,395,0.401854724624292
6836,19592350,133256397,"Willowdale East",43.77165,-79.40452,"Private room",75,7,35,"2020-02-29",1.01,7,75,7,181,99,88,0.429823310144011
6837,19593134,115993008,"Pleasant View",43.78913,-79.34156,"Private room",39,1,8,"2018-08-06",0.23,6,39,1,25,17,6,0.254602061447344
6838,19593508,137738456,"Annex",43.67387,-79.40398,"Entire home/apt",160,2,106,"2020-02-21",3.12,1,160,2,543,291,246,0.462794998842869
6839,19594426,108975492,"Trinity-Bellwoods",43.65145,-79.41398,"Entire home/apt",228,2,12,"2018-01-02",0.36,1,228,2,48,20,22,0.325142208300767
6840,19601128,38177590,"Woodbine Corridor",43.66719,-79.31685,"Entire home/apt",119,1,96,"2020-04-17",2.77,3,119,1,281,140,143,0.304875382406983
6841,19606512,8199460,"Junction Area",43.66208,-79.46389,"Entire home/apt",70,3,13,"2019-01-01",0.38,1,70,3,108,46,38,0.491996573949065
6842,19606842,82082915,"Mount Pleasant East",43.7075,-79.37615,"Private room",39,1,13,"2020-01-22",1,2,39,1,71,42,36,0.457517202493224
6843,19607438,61584246,"Yonge-St.Clair",43.68528,-79.39702,"Entire home/apt",100,2,77,"2020-03-22",2.27,1,100,2,434,220,213,0.404143657202702
6844,19608972,133256397,"Willowdale East",43.77173,-79.40505,"Private room",39,7,28,"2020-03-09",0.81,7,39,7,129,63,64,0.38407284755508
6845,19610392,133256397,"Willowdale East",43.77261,-79.40513,"Private room",53,4,15,"2020-01-02",0.43,7,53,4,68,38,38,0.337057331693289
6846,19610914,133256397,"Willowdale East",43.7712,-79.40498,"Private room",60,7,23,"2020-02-17",0.66,7,60,7,150,73,63,0.419499223456118
6848,19617882,38177590,"Greenwood-Coxwell",43.6664,-79.31824,"Entire home/apt",84,1,97,"2020-04-10",2.82,3,84,1,241,131,126,0.293552768162443
6849,19620071,133256397,"Willowdale East",43.77164,-79.40537,"Private room",48,7,28,"2019-12-31",0.81,7,48,7,124,59,50,0.383113032404533
6850,19621389,51894472,"Islington-City Centre West",43.63995,-79.5598,"Private room",59,1,5,"2018-08-07",0.15,1,59,1,24,11,13,0.373532104298851
6851,19621454,133256397,"Willowdale East",43.77153,-79.40405,"Private room",30,7,10,"2018-06-24",0.29,7,30,7,51,23,20,0.365608157152091
6852,19621698,23310500,"North Riverdale",43.67815,-79.34819,"Entire home/apt",84,1,149,"2020-03-18",4.3,10,84,1,671,350,357,0.423012673891828
6853,19623790,30017611,"Waterfront Communities-The Island",43.64634,-79.40144,"Private room",75,2,61,"2020-05-02",2.15,2,75,2,401,200,199,0.348279450355371
6854,19623811,10506377,"Briar Hill-Belgravia",43.70203,-79.44285,"Entire home/apt",56,10,1,"2017-08-26",0.03,1,56,10,0,0,0,0
6855,19631936,93626034,"Roncesvalles",43.64516,-79.43477,"Entire home/apt",100,28,20,"2020-01-09",0.59,2,100,28,151,85,84,0.388633696543662
6857,19635787,8783074,"Niagara",43.64326,-79.416,"Private room",56,2,28,"2020-03-02",0.82,1,56,2,160,88,70,0.349734172133178
6858,19637920,34226459,"Junction Area",43.66466,-79.47233,"Entire home/apt",127,4,3,"2018-08-11",0.09,1,127,4,1,0,5,0.144446388715787
6859,19639994,17476278,"Runnymede-Bloor West Village",43.6654,-79.48343,"Private room",75,1,6,"2018-06-24",0.18,1,75,1,25,15,14,0.429099095357674
6860,19642622,107387284,"Newtonbrook West",43.78311,-79.43906,"Entire home/apt",52,7,4,"2018-08-29",0.12,2,52,7,9,3,4,0.383472587689083
6861,19643363,103061751,"Keelesdale-Eglinton West",43.68598,-79.46462,"Private room",53,2,1,"2017-11-11",0.03,3,53,2,2,1,0,0.447213595499958
6862,19650556,138320326,"Blake-Jones",43.67834,-79.34007,"Entire home/apt",111,2,10,"2018-08-10",0.3,1,111,2,43,28,30,0.361633411102455
6863,19654560,29185641,"Rockcliffe-Smythe",43.6715,-79.4844,"Entire home/apt",249,2,4,"2019-05-18",0.12,2,249,2,17,10,6,0.467257581436126
6864,19654870,37694037,"The Beaches",43.66724,-79.31144,"Private room",49,28,15,"2020-03-25",0.44,3,49,28,118,56,53,0.394091208399099
6865,19655045,30753730,"York University Heights",43.76745,-79.50156,"Private room",45,2,19,"2020-02-29",0.65,13,45,2,67,43,52,0.44744047732724
6866,19656201,37694037,"The Beaches",43.66571,-79.31135,"Private room",62,28,28,"2019-08-24",0.81,3,62,28,221,100,87,0.428341755812216
6867,19656819,59086434,"Greenwood-Coxwell",43.66566,-79.32111,"Entire home/apt",110,3,5,"2018-01-05",0.17,1,110,3,22,11,7,0.416543140720153
6868,19659087,30753730,"York University Heights",43.76775,-79.50179,"Private room",45,2,19,"2019-10-01",0.55,13,45,2,76,46,65,0.367527941866489
6869,19660231,30753730,"York University Heights",43.76775,-79.50179,"Private room",45,2,7,"2020-02-01",0.21,13,45,2,29,18,22,0.361109712014072
6870,19661207,505854,"Weston-Pellam Park",43.67206,-79.46244,"Entire home/apt",100,6,8,"2020-01-04",0.24,1,100,6,4,6,1,0.270388994797138
6871,19661432,5288785,"South Parkdale",43.63624,-79.43254,"Private room",45,7,1,"2017-07-31",0.03,1,45,7,7,6,4,0.604182458571887
6872,19661492,16727035,"Pleasant View",43.78752,-79.33868,"Entire home/apt",159,2,10,"2018-09-02",0.29,1,159,2,17,6,12,0.121145426027874
6873,19661810,32685997,"High Park North",43.65909,-79.46786,"Entire home/apt",70,3,68,"2020-03-09",2.03,1,70,3,503,264,212,0.445816259298066
6874,19661957,30970939,"Woodbine Corridor",43.66718,-79.31359,"Private room",51,1,6,"2017-10-14",0.18,1,51,1,55,24,12,0.39769846547345
6875,19661967,1256237,"Wychwood",43.6798,-79.42623,"Entire home/apt",75,1,33,"2019-10-23",0.96,1,75,1,180,89,82,0.369884971482829
6876,19662594,14228049,"South Riverdale",43.65709,-79.33909,"Entire home/apt",96,2,149,"2020-03-22",4.33,2,96,2,893,448,376,0.437921044896927
6877,19662741,117031662,"Waterfront Communities-The Island",43.64284,-79.38259,"Entire home/apt",176,28,313,"2020-03-16",9.07,3,176,28,1615,799,637,0.375034374871042
6879,19663229,48533163,"Willowdale East",43.76078,-79.40924,"Entire home/apt",119,7,19,"2019-11-15",0.56,27,119,7,49,38,42,0.406169567731873
6880,19663381,130808549,"Palmerston-Little Italy",43.6596,-79.42527,"Private room",84,2,43,"2020-03-26",1.26,8,84,2,130,56,50,0.317535985258774
6881,19663474,130808549,"Palmerston-Little Italy",43.65822,-79.42342,"Private room",90,2,39,"2020-03-25",1.15,8,90,2,111,63,57,0.390326123367817
6882,19671837,33371538,"Trinity-Bellwoods",43.64953,-79.40944,"Entire home/apt",98,30,73,"2020-03-21",2.13,5,98,30,420,208,169,0.39238396035078
6883,19672835,71348813,"Danforth",43.68034,-79.34017,"Private room",51,2,44,"2020-02-29",1.3,1,51,2,444,197,158,0.44354324233763
6884,19674057,49448141,"Kensington-Chinatown",43.64929,-79.39847,"Entire home/apt",131,30,9,"2019-06-28",0.26,3,131,30,53,19,25,0.290115597650165
6885,19674873,93550955,"West Hill",43.76476,-79.17623,"Entire home/apt",60,2,14,"2017-12-04",0.41,5,60,2,85,42,36,0.429781554002262
6886,19680085,112318749,"Flemingdon Park",43.71483,-79.33297,"Private room",35,2,12,"2017-09-17",0.35,1,35,2,41,26,18,0.430599942380045
6887,19680294,96357560,"Mimico (includes Humber Bay Shores)",43.61779,-79.48719,"Private room",49,1,8,"2017-10-29",0.24,1,49,1,58,28,22,0.374265867403467
6888,19680602,14478309,"Moss Park",43.65616,-79.3584,"Entire home/apt",109,5,9,"2019-08-05",0.27,1,109,5,42,24,15,0.322437021554064
6889,19681841,34674455,"High Park-Swansea",43.64118,-79.45241,"Entire home/apt",171,2,8,"2017-09-04",0.23,1,171,2,44,25,32,0.383515421367872
6890,19681843,117953874,"Dorset Park",43.7544,-79.27754,"Entire home/apt",299,1,37,"2020-03-14",3.59,1,350,1,132,49,68,0.373138120061904
6891,19682162,43032368,"Kensington-Chinatown",43.65099,-79.39146,"Entire home/apt",590,3,31,"2020-02-24",1.07,3,350,3,138,72,79,0.360338678357614
6892,19683507,48362910,"Willowdale East",43.77661,-79.4008,"Private room",141,2,27,"2020-02-29",0.79,12,141,2,216,108,76,0.475127214519014
6893,19685904,84432516,"Niagara",43.64445,-79.40937,"Entire home/apt",70,2,8,"2018-11-28",0.23,2,70,2,40,21,16,0.332944469643409
6894,19690202,126929000,"South Parkdale",43.63905,-79.43268,"Private room",61,1,7,"2017-09-01",0.2,1,61,1,22,10,12,0.344105074833087
6895,19693783,3871775,"Mimico (includes Humber Bay Shores)",43.62546,-79.48978,"Entire home/apt",104,2,2,"2017-08-07",0.06,1,104,2,6,4,2,0.373975334674938
6897,19694550,132981106,"Moss Park",43.6558,-79.36279,"Private room",53,1,177,"2020-03-28",5.14,1,53,1,660,335,278,0.350772227705128
6898,19695005,138741162,"Woodbine Corridor",43.68339,-79.318,"Entire home/apt",100,2,4,"2018-10-08",0.12,1,100,2,11,8,4,0.33065133996327
6900,19695699,27923671,"Roncesvalles",43.64241,-79.43149,"Entire home/apt",165,2,5,"2020-01-13",0.15,1,165,2,12,4,4,0.203270336248737
6901,19698563,138777818,"Waterfront Communities-The Island",43.64271,-79.38155,"Entire home/apt",129,1,270,"2020-04-08",7.88,1,129,1,1068,524,506,0.338728214617273
6902,19699173,12742095,"Willowdale East",43.7634,-79.4103,"Entire home/apt",110,14,14,"2020-03-25",0.43,32,110,14,18,5,22,0.305367845248689
6903,19699371,100907460,"Dovercourt-Wallace Emerson-Junction",43.65915,-79.44207,"Entire home/apt",51,2,34,"2020-03-31",0.99,1,51,2,239,125,100,0.381586948382236
6904,19700747,138798212,"Regent Park",43.6612,-79.36132,"Entire home/apt",85,1,18,"2017-10-11",0.52,1,85,1,74,36,37,0.436434189338982
6905,19701022,136724699,"Humewood-Cedarvale",43.68442,-79.42991,"Entire home/apt",90,28,43,"2020-01-08",1.25,3,90,28,214,135,118,0.373896789206321
6906,19702609,91393757,"Bay Street Corridor",43.65716,-79.38394,"Entire home/apt",174,5,41,"2019-08-15",1.22,1,174,5,220,130,143,0.37052145011334
6907,19706966,41511076,"Centennial Scarborough",43.77759,-79.15247,"Entire home/apt",450,2,2,"2018-01-06",0.06,2,350,2,17,10,6,0.273081898172605
6908,19711281,138903306,"High Park-Swansea",43.65049,-79.47289,"Entire home/apt",1049,7,7,"2019-08-20",0.2,1,350,7,103,61,76,0.365017993437595
