id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36567966,"Cozy, Convenient and Centrally Located Studio APT",274897935,Huy,,Church-Yonge Corridor,43.65653,-79.37606,Entire home/apt,90,2,61,2020-04-09,6.12,3,84
36570715,Artsy Downtown Haven,29394000,Mira,,Regent Park,43.65875,-79.36548,Private room,34,2,9,2020-02-24,0.94,1,23
36576504,Cozy downtown Toronto apartment,274500483,Sabrin,,Waterfront Communities-The Island,43.64859,-79.36614,Entire home/apt,114,1,17,2020-02-17,1.75,1,0
36585937,Chill room in the city,268035680,Rutu,,Church-Yonge Corridor,43.66131,-79.38248,Private room,39,1,1,2019-07-17,0.10,8,0
36586197,Room in Artist Family Home,173554155,Chris,,Little Portugal,43.64657,-79.43445,Private room,39,1,4,2019-08-09,0.41,4,51
36590623,"Fantastic Spacious Junction Gem!
Superbly Located",275036601,Niki,,Junction Area,43.66561,-79.4695,Entire home/apt,149,1,5,2019-11-17,0.54,1,90
36590959,Cozy shared bachelor Apartment (FEMALE ONLY),47966894,Ebtisam,,Thorncliffe Park,43.7025,-79.3426,Shared room,42,2,1,2019-10-07,0.14,1,0
36591655,❤️Spacious  Luxury Apartment in Downtown Yorkville,275038623,Robert,,Annex,43.66988,-79.3938,Entire home/apt,170,28,6,2020-03-07,0.65,24,245
36592975,Stylish Condo With Incredible City Views & Parking,275052965,Anna & Veronica,,Niagara,43.63741,-79.40384,Entire home/apt,179,14,50,2020-04-24,5.51,1,30
36594293,Woburn,225568015,Jyoti,,Woburn,43.76858,-79.2117,Private room,53,1,0,,,2,250
36594729,Eaton Centre Dundas Square 2bed cozy room aprtment,268198275,Cindy,,Moss Park,43.65632,-79.37302,Entire home/apt,200,2,1,2019-07-28,0.10,6,89
36595107,Townhouse 1min walk from RT station - close to STC,41370583,Peter,,Dorset Park,43.76526,-79.2744,Private room,65,1,3,2019-12-09,0.31,3,341
36595908,Yonge & College Downtown Condo - 1 Br + Large Den,69778408,Norman,,Bay Street Corridor,43.66304,-79.38521,Entire home/apt,108,28,1,2019-07-29,0.11,14,90
36598216,Beautiful 3 Floor Toronto Home,3251873,Shane,,Dovercourt-Wallace Emerson-Junction,43.66972,-79.42622,Entire home/apt,200,6,0,,,1,65
36599380,1 bedroom Kennedy apartments scarborough,274575550,Rajan,,Kennedy Park,43.73044,-79.26678,Private room,45,5,1,2019-08-19,0.11,1,0
36599812,Trendy Loft in West Queen West,45856669,Ketan,,Little Portugal,43.64384,-79.42847,Entire home/apt,85,2,26,2020-03-23,3.11,1,1
36599883,Luxury Adventure,47487132,Ania,,Waterfront Communities-The Island,43.64348,-79.3903,Entire home/apt,200,1,24,2020-03-19,2.40,1,164
36600016,Espacio’s Place   (Female Only ),274707420,Juanita,,Black Creek,43.76184,-79.511,Private room,25,10,15,2020-04-02,1.58,1,343
36600285,Amazing place to stay! Great View.,275110858,Sami,,York University Heights,43.7624,-79.49892,Private room,214,1,1,2019-08-05,0.11,1,30
36603171,Great Condo Alternative,200882392,Phillip,,Englemount-Lawrence,43.72777,-79.43382,Entire home/apt,75,91,0,,,1,126
36603470,"New FURN'D 2500 SQFT (4BD, 2Bth, 2 LIVG, 5 PK)",35256388,Mohamed,,Stonegate-Queensway,43.62541,-79.50787,Entire home/apt,200,28,1,2019-08-24,0.12,4,207
36603741,Gem one bedroom apartment,23310500,Frank,,Playter Estates-Danforth,43.67892,-79.34909,Entire home/apt,125,2,11,2020-03-04,1.15,10,179
36604620,"Cozy Suite 1Bedroom with Skyline Views -Jays, MTC",226995805,Pascal,,Waterfront Communities-The Island,43.64321,-79.38129,Entire home/apt,97,1,23,2020-04-10,2.41,3,178
36605174,Modern 2 bd condo near CN tower/MTCC/Rogers Centre,119212043,Jennifer,,Waterfront Communities-The Island,43.64532,-79.38892,Entire home/apt,100,27,18,2020-03-13,1.83,2,38
36605216,Downtown core Luxury condo,70712810,Charly,,Bay Street Corridor,43.64998,-79.38319,Entire home/apt,89,1,20,2019-11-14,2.00,1,154
36605276,Lovely 2BR Leslieville Home - 10 mins from DT TO,21849389,Renee,,South Riverdale,43.66175,-79.352,Entire home/apt,600,2,0,,,1,0
36606336,Luxury 2bed 2bath apt with lake and CN tower view,275161486,Hiba,,Mimico (includes Humber Bay Shores),43.62227,-79.48474,Entire home/apt,120,31,0,,,2,0
36606910,Uptown sweet home,193048676,Kambiz,,Newtonbrook East,43.78809,-79.41338,Entire home/apt,119,2,7,2020-03-06,0.77,2,354
36607008,Great location two bedrooms apartment clean safe,176473542,Omer,,Stonegate-Queensway,43.63914,-79.49425,Private room,152,1,0,,,1,179
36610053,"Unbelievable CN Tower Views..50+Floor, Union/MTCC",275191472,Rehan,,Waterfront Communities-The Island,43.64115,-79.38254,Entire home/apt,125,28,56,2020-03-15,5.89,1,0
36610104,Modern Stylish 4-Bed Suite ✓CN Tower✓Rogers Centre,79081344,Peter,,Waterfront Communities-The Island,43.64073,-79.39771,Entire home/apt,209,2,45,2020-03-13,4.49,19,126
36610198,Hazleton Lanes Beautiful Studio Heart of Toronto,191179454,Spencer,,Annex,43.67304,-79.39562,Entire home/apt,119,1,68,2020-05-01,6.75,11,253
36610423,Private Room in Luxury Condo Magic View /CN Tower,162022461,Zoe,,Waterfront Communities-The Island,43.64132,-79.38231,Private room,118,30,70,2020-03-28,7.00,7,88
36625327,Uptown House,275280901,Eric,,Bridle Path-Sunnybrook-York Mills,43.71241,-79.38341,Entire home/apt,300,3,2,2019-08-04,0.20,1,0
36625914,"Clean & Cozy Studio, Downtown Toronto",275077462,Eric & Maria,,Waterfront Communities-The Island,43.64354,-79.37721,Entire home/apt,119,1,70,2020-03-19,6.98,1,49
36628039,Very Spacious Midtown 1 Bedroom Apartment,275292615,Derek,,Mount Pleasant East,43.70903,-79.38331,Entire home/apt,75,1,6,2019-09-10,0.62,1,0
36628110,Stylish 2 BDR Suite(City CNTR/ Subway Dir.Access),178959385,Alex,,Lansing-Westgate,43.76065,-79.41294,Entire home/apt,98,1,3,2020-03-02,0.30,12,174
36628554,A cottage feeling within the city's vibe!,112262187,Mariana,,Wexford/Maryvale,43.73773,-79.30589,Private room,65,2,6,2020-01-06,0.67,1,65
36630428,Corner Chic Condo by CNTower/Rogers/Union Station,194852818,David,,Waterfront Communities-The Island,43.64214,-79.38274,Entire home/apt,229,28,24,2020-03-21,2.65,1,57
36631256,Luxury Condo in a Prime Location,200526033,Terry,,Waterfront Communities-The Island,43.63831,-79.4003,Entire home/apt,190,2,6,2020-02-24,0.65,1,88
36631409,Studio/1BTH-Downtown Toronto-The Livmore,169697179,DelSuites,,Bay Street Corridor,43.65765,-79.38381,Entire home/apt,154,30,1,2019-10-01,0.14,27,362
36632863,Modern & elegant 1 bedroom downtown Toronto SH-40,12742095,Emil & Sue,,North St.James Town,43.67084,-79.37683,Entire home/apt,98,30,0,,,32,352
36634383,Uptown✨new2 bdrms✔1 private bathfree parking,275352772,Janet,,Parkwoods-Donalda,43.76359,-79.34614,Private room,98,1,35,2020-01-29,3.56,3,2
36634411,1BED/1BTH-Downtown Toronto-The Livmore,169697179,DelSuites,,Bay Street Corridor,43.65741,-79.3835,Entire home/apt,199,30,0,,,27,362
36634433,"2BR/3BED Lakeview W/Parking,CN, MTCC, ScotiaArena",269243315,Alec And Lily,,Waterfront Communities-The Island,43.64314,-79.38076,Entire home/apt,200,10,75,2020-04-22,7.71,7,114
36635415,2Bed/1BTH-Downtown Toronto-The Livmore,169697179,DelSuites,,Bay Street Corridor,43.65739,-79.38337,Entire home/apt,233,30,0,,,27,362
36636344,Luxury 1BR Executive Style Condo - Amazing View!,275370452,Phil,,Bay Street Corridor,43.66099,-79.38679,Entire home/apt,129,2,25,2020-05-02,2.52,2,19
36637083,Lux Condo-1Bed+Living+Private Ent-1km Eaton Center,275375367,Feroz,,Regent Park,43.6617,-79.36317,Shared room,61,3,2,2019-08-30,0.23,1,0
36638336,Peaceful getaway in High Park!,191551759,Tim,,High Park North,43.65862,-79.46532,Entire home/apt,219,2,4,2019-10-14,0.42,1,0
36644135,The Elephant,66034988,Jay,,New Toronto,43.59904,-79.51327,Entire home/apt,220,1,13,2019-10-27,1.37,1,0
36645226,Cozy Room (queen) in modern home at Yonge&Eglinton,231649967,Anitra,,Yonge-Eglinton,43.70771,-79.40064,Private room,65,2,6,2020-01-31,0.76,1,66
36659270,Ideal couples get-away w/ garden oasis in Midtown,188681724,Suzanne,,Yonge-St.Clair,43.69279,-79.39844,Entire home/apt,145,2,4,2020-01-14,0.42,4,365
36660481,Spacious 1 Bedroom in Little Italy/Kensington Mkt,275544143,Leart,,Kensington-Chinatown,43.65505,-79.40606,Entire home/apt,97,2,35,2020-03-14,3.50,1,30
36661804,Room with Beautiful Ravine View and Private Bath,212080994,Marileen,,Morningside,43.78571,-79.19814,Private room,39,2,10,2019-10-10,1.02,1,0
36664051,Prosperity 1,130336797,Brigitte,,Eringate-Centennial-West Deane,43.65584,-79.5696,Private room,55,1,7,2019-12-25,0.73,2,90
36664774,Luxury Three Bedroom Flat in Yorkville,275575360,Asher,,Casa Loma,43.68214,-79.39991,Entire home/apt,1029,5,0,,,1,311
36668336,❤️HighRise Condo in Upscale  Downtown Yorkville❤️,275038623,Robert,,Annex,43.67124,-79.39495,Entire home/apt,250,28,7,2020-01-05,0.73,24,245
36669944,NYC Style Loft Full Suite @ Fashion District,244326736,Andy,,Waterfront Communities-The Island,43.64612,-79.40213,Entire home/apt,170,5,4,2020-03-04,0.43,1,67
36670445,"Cozy, luminous , quiet bachelor.",25519429,Sandra,,Leaside-Bennington,43.71542,-79.35906,Entire home/apt,69,3,2,2019-08-03,0.21,1,219
36670680,DUNDAS SQUARE - Modern Bunker - hybrid office,105618845,Rob And Lisa,,Moss Park,43.66084,-79.37242,Entire home/apt,100,12,5,2019-08-20,0.51,5,94
36672235,"Sun-filled, Spacious Downtown Condo with CN views!",275637626,Femi,,Waterfront Communities-The Island,43.6383,-79.39665,Entire home/apt,187,2,11,2020-03-04,1.28,1,156
36672461,Double Room near Yonge and Eglinton,226342825,Irene,,Mount Pleasant West,43.70998,-79.39207,Private room,70,5,0,,,1,0
36675047,30+ floor condo in the sky overlooking CN Tower,275661428,Yimin,,Waterfront Communities-The Island,43.64096,-79.38361,Entire home/apt,250,3,77,2020-04-04,7.86,1,151
36676627,"New exquisite 1bed1bath, fashion street, yorkville",151523599,NH Housing,,Annex,43.67064,-79.39488,Entire home/apt,149,3,5,2020-02-19,0.54,11,90
36677965,Studio at Lawrence,146375472,Sam,,Bendale,43.75153,-79.24948,Entire home/apt,96,7,54,2020-03-12,5.72,3,365
36679822,Spacious room - female preferred,67821933,Megan,,Dorset Park,43.74925,-79.26747,Private room,70,1,1,2019-09-22,0.13,1,180
36686052,Executive Suite @ Harbourfront steps to CN Tower!,871535,Suzanne,,Waterfront Communities-The Island,43.63915,-79.38495,Entire home/apt,149,10,2,2019-12-15,0.27,1,0
36686252,Downtown Toronto Little Italy and Trinity Bellwood,150625571,Dash,,Palmerston-Little Italy,43.65624,-79.41604,Private room,67,29,0,,,10,365
36689222,Nolinsiki Annex Cozy room ‘’..,44964154,Abby,,Annex,43.67901,-79.39508,Private room,99,14,3,2019-08-11,0.32,11,0
36689376,Deluxe family apartment(L4),8569918,Sharon,,Lawrence Park South,43.72508,-79.39692,Private room,98,1,0,,,20,365
36691850,Cutest condo Midtown,137903387,Chloe,,Banbury-Don Mills,43.73392,-79.34282,Entire home/apt,80,4,1,2019-07-21,0.10,1,88
36691989,Bright + Modern Downtown Toronto Summer Hot-spot!,275779406,Natalie,,Waterfront Communities-The Island,43.64587,-79.40109,Entire home/apt,290,3,1,2019-07-28,0.10,1,89
36692099,❤️Premium Apt by Hilton by Eathon& Near Everything,275038623,Robert,,Bay Street Corridor,43.6495,-79.38114,Entire home/apt,280,1,5,2020-02-16,0.69,24,262
36692934,Toronto’s Family Vacation,275611150,Adrian,,Junction Area,43.66684,-79.47993,Entire home/apt,149,3,8,2020-03-08,0.87,1,0
36693190,Entire Cozy Home,190170122,Kathy And Mary,,Oakridge,43.69328,-79.28149,Entire home/apt,149,4,1,2019-08-06,0.11,7,0
36695402,Private room for travellers at West Toronto,137561661,Cristina,,Corso Italia-Davenport,43.67218,-79.44772,Private room,51,1,16,2020-03-19,1.70,1,265
36695437,Victorian Suite w/ Private Terrace - Steps to TTC,275803004,Yoshi,,East End-Danforth,43.68064,-79.29889,Entire home/apt,238,2,8,2020-01-01,0.86,1,164
36696204,Perfection in Leslieville!,2171083,Steven,,South Riverdale,43.66766,-79.33104,Entire home/apt,200,2,3,2019-10-06,0.36,1,175
36696408,Turquoise Downtown Studio,275815614,Elena,,Rosedale-Moore Park,43.67185,-79.38015,Entire home/apt,99,2,2,2019-11-16,0.25,1,0
36696688,❤️Panoramic View Phillips Sq by Sheraton & Hilton,275038623,Robert,,Bay Street Corridor,43.65091,-79.38286,Entire home/apt,260,1,11,2020-02-23,1.13,24,254
36697735,Next to city hall Sheppard subway station P+WiFi,77601702,Catherine,,Willowdale East,43.76945,-79.40003,Private room,70,2,1,2019-08-04,0.11,12,365
36699707,Condo in the Heart of Toronto downtown “”shared””,66237578,Mohammed,,Bay Street Corridor,43.65906,-79.38686,Private room,75,2,29,2020-03-13,3.01,1,0
36700899,明亮且安静舒适的别墅,275857658,Wendy,,Bayview Woods-Steeles,43.79522,-79.39309,Private room,70,1,1,2019-09-04,0.12,2,87
36707702,Luxurious Waterfront Condo - Downtown Toronto,63094797,Anurag,,Niagara,43.63709,-79.40453,Entire home/apt,120,2,7,2020-01-03,0.86,1,0
36708469,Exquisite 3 Bedrooms  Condo CN Tower Rogers Centre,34974050,Shalini,,Waterfront Communities-The Island,43.64038,-79.39237,Entire home/apt,325,1,3,2019-11-10,0.33,8,365
36718072,"Cozy Gem Apartment, Public Parking Lot nearby",40403891,Oliver,,North Riverdale,43.6661,-79.35087,Entire home/apt,85,1,16,2020-03-04,1.71,6,0
36718254,"Bright, Spacious & clean 1BR",42166282,Yingxia,,Briar Hill-Belgravia,43.70144,-79.44609,Private room,80,2,7,2020-01-31,0.73,1,341
36719304,Bright and comfy bedroom next to subway station.,275988577,Carlos,,Mount Pleasant West,43.6979,-79.39166,Private room,44,2,25,2020-03-19,2.66,1,0
36720851,"Cute Bedroom,  nicely decorated with natural light",256194374,Karan,,East End-Danforth,43.68808,-79.29836,Private room,49,1,1,2019-09-04,0.12,1,90
36721316,Great lights marble counter tops and stainless,276001838,Albert,,Downsview-Roding-CFB,43.72478,-79.51133,Private room,119,3,0,,,1,0
36721351,Extraordinarily Spacious House 3 Bedrooms Toronto,276004325,Sharon,,Bayview Woods-Steeles,43.78977,-79.38947,Entire home/apt,288,2,9,2019-12-23,0.96,2,212
36723384,Elegant 1 Bedroom Suite +Sofabed,263009685,Adrienne,,Niagara,43.63748,-79.40411,Entire home/apt,1000,1,24,2020-04-18,2.44,6,93
36724316,Prosperity 2,130336797,Brigitte,,Eringate-Centennial-West Deane,43.6578,-79.56912,Private room,60,1,3,2019-11-01,0.31,2,30
36724775,Town House near RT station,276033954,Iris,,Dorset Park,43.74729,-79.26975,Private room,45,2,21,2020-03-07,2.40,1,0
36727207,Chic Bachelor in Yorkville with 180-Degree Views,236405465,Yang,,Annex,43.67041,-79.39405,Entire home/apt,149,4,27,2020-03-22,2.77,1,31
36727810,❤️Brand New Condo in CORE downT &Near Everything,275038623,Robert,,Waterfront Communities-The Island,43.64754,-79.39132,Entire home/apt,270,1,4,2020-01-31,0.51,24,118
36729231,Best place for quick sneak,276073503,Qais قيس,,Malvern,43.80917,-79.22856,Private room,80,1,0,,,1,89
36729837,2 bedroom apartment. 5 min walk to subway station.,157647948,Mike,,Dufferin Grove,43.65492,-79.43812,Entire home/apt,97,2,6,2020-02-23,0.62,2,76
36730212,"Essential, unexpancive, central, cozy, simply nice",274445863,Palma,,Dovercourt-Wallace Emerson-Junction,43.66201,-79.43564,Private room,75,1,1,2019-08-14,0.11,1,358
36730219,Private room in apartment. 5 min walk to subway.,157647948,Mike,,Dufferin Grove,43.65418,-79.43941,Private room,38,1,3,2019-09-15,0.30,2,89
36730549,Stunning Harbourfront Condo,10338429,Ranginho,,Waterfront Communities-The Island,43.6472,-79.36465,Entire home/apt,296,1,3,2019-08-18,0.31,1,0
36730873,Stunning modern 1-Bedroom in the Downtown core,139944877,Zyad,,North St.James Town,43.66675,-79.37727,Entire home/apt,225,6,0,,,2,363
36732793,Bright & Charming Home in the Heart of Leslieville,14430148,Michael,,South Riverdale,43.66506,-79.33716,Entire home/apt,170,3,5,2019-09-06,0.53,2,0
36733285,Room in Condo for Couple or Lady  Travellers Only,164262824,Dan,,Mount Olive-Silverstone-Jamestown,43.74941,-79.58183,Private room,51,3,27,2020-03-08,3.09,1,347
36733747,Newly Renovated Apartment in the heart of Roncy,38469408,Andrew,,Roncesvalles,43.64849,-79.44807,Entire home/apt,75,2,5,2019-11-13,0.54,1,139
36734627,2 Bedroom + Parking + Private Patio & Back Yard,70974764,Tina,,Palmerston-Little Italy,43.66027,-79.41031,Entire home/apt,276,2,17,2020-03-18,2.03,1,124
36735763,Yonge/College 1bdrm-1bth apartment-downtown core,202151266,Caiyun,,Church-Yonge Corridor,43.66076,-79.37962,Entire home/apt,109,2,4,2020-01-01,0.43,1,0
36737923,Spacious 2 Bedroom Condo Steps Away From TIFF,205928054,David,,Waterfront Communities-The Island,43.64742,-79.39476,Entire home/apt,299,2,0,,,1,88
36741482,PRIME WATERFRONT LOCATION WITH GORGEOUS LAKE VIEW,98071796,Andrew,,Waterfront Communities-The Island,43.63943,-79.38054,Entire home/apt,70,6,44,2020-03-28,4.78,2,37
36754322,YORKVILLE Apt w/ HOME OFFICE+PARKING+Large Balcony,44119109,Andrew,,Annex,43.6714,-79.38882,Entire home/apt,97,14,26,2020-04-30,3.32,1,30
36755864,Downtown walk to Ryerson & Eaton 95% 5* Reviews,276263590,Sumeet,,Cabbagetown-South St.James Town,43.66268,-79.37577,Entire home/apt,89,1,64,2020-04-01,6.51,3,19
36756889,2+1 bedroom / 8 guests+free Wifi/rent 7 seater Van,276282019,Colin,,Weston,43.70746,-79.50802,Entire home/apt,810,3,0,,,1,0
36756894,Private Room/Almost Entire Place in City Centre,90843735,Carl,,North St.James Town,43.67167,-79.37706,Private room,80,3,12,2020-03-01,1.23,2,114
36757536,Roncesvalles Cottage-Esque Apartment at High Park,2322775,Ian,,High Park-Swansea,43.64352,-79.454,Entire home/apt,94,5,5,2020-03-10,0.52,1,0
36757807,Comfortable 3-bed/2-bath home w parking & backyard,130923162,Mike,,High Park-Swansea,43.64757,-79.47797,Entire home/apt,200,3,3,2019-09-28,0.39,1,4
36758290,⭐Tokyo stylish 3BR|Parking|HUGE balcony|YONGE St⭐,224069901,Stanley,,Bay Street Corridor,43.66223,-79.38358,Entire home/apt,98,2,16,2020-03-16,1.86,6,111
36759544,Private Basement Studio,257955199,Jeff,,Dovercourt-Wallace Emerson-Junction,43.66614,-79.43253,Private room,80,1,2,2019-08-25,0.23,1,54
36760499,5 min walk to CN Tower-CHIC Condo w/ AMAZING VIEW,199476330,Anoop,,Waterfront Communities-The Island,43.64081,-79.39769,Entire home/apt,161,1,42,2020-04-02,4.34,1,0
36761078,Sweet + Inviting Toronto Midtown One Bedroom Apt,276315481,Yvette,,Oakwood Village,43.69053,-79.44569,Entire home/apt,75,1,29,2020-04-05,2.97,2,35
36761205,Top Floor Modern Condo with Lake and City View,3799609,Otis,,Moss Park,43.65814,-79.37352,Entire home/apt,250,3,1,2020-05-05,1,1,333
36763200,UPSCALE Downtown 2 Bedrooms Condo with Security,1209162,Chady,,Mount Pleasant West,43.69897,-79.39046,Entire home/apt,165,28,1,2019-10-01,0.14,1,0
36764495,Bright and specious basement guest suite.,276128018,Spas,,Kingsview Village-The Westway,43.69663,-79.53814,Entire home/apt,98,2,6,2020-02-24,0.65,1,11
36764918,"Cool, trendy, 3 beds,center",2343738,Emily,,Bay Street Corridor,43.6659,-79.38698,Entire home/apt,150,1,5,2020-04-06,0.51,1,76
36765048,1BR Suite/Fairmont Mattress/Pool&Gym/Free Parking,263009685,Adrienne,,Niagara,43.6356,-79.40532,Entire home/apt,1000,1,31,2020-04-13,3.35,6,116
36767878,Beautifully decorated 43rd floor apartment Mimico,185060239,Danielle,,Mimico (includes Humber Bay Shores),43.62167,-79.48099,Entire home/apt,120,1,26,2019-11-25,2.71,1,0
36768872,Entire condo in downtown - Union station - Luxury,161787486,Water,,Waterfront Communities-The Island,43.64137,-79.38122,Entire home/apt,98,1,15,2020-03-04,1.70,7,89
36769164,Great Broadview/Danforth 1 bedroom!,18419957,Paul,,Broadview North,43.68839,-79.35152,Entire home/apt,51,1,17,2020-02-23,1.74,1,56
36769716,*Modern* Mimico 2 Bed-room Unit*Walk To GO Train*,4344308,Olena,,Mimico (includes Humber Bay Shores),43.6164,-79.50339,Entire home/apt,219,3,4,2020-01-24,0.43,2,0
36772012,1 bedroom basement unit with comfy pullout couch,83781108,Debbie,,Dorset Park,43.7614,-79.28765,Entire home/apt,84,1,9,2020-01-09,0.96,1,156
36772159,Hidden Gem in the Heart of Toronto,276411596,Paul,,Waterfront Communities-The Island,43.64292,-79.40054,Entire home/apt,125,3,30,2020-04-01,3.35,2,88
36774890,"Home Away from Home
(Female Only)
Free Parking",152234030,Aida,,Glenfield-Jane Heights,43.74327,-79.52515,Private room,30,2,4,2019-08-27,0.40,3,364
36787875,Just a little cute and cozy,240171589,Jeff,,Rouge,43.82112,-79.20435,Private room,65,1,4,2019-08-11,0.41,1,89
36788894,Bright studio just outside Kensington Market,40215037,Ciera,,Kensington-Chinatown,43.65751,-79.39848,Entire home/apt,75,1,5,2019-12-31,0.57,1,0
36792786,Spacious two bedrooms house a step to subway/Bloor,276534693,Yuyan,,Stonegate-Queensway,43.64528,-79.50952,Entire home/apt,108,28,25,2020-03-15,2.70,3,342
36795693,Three bedrooms elegance house at Bloor/ Royal York,276534693,Yuyan,,Stonegate-Queensway,43.64536,-79.50952,Entire home/apt,231,28,5,2020-04-13,0.69,3,365
36795809,A lovely private suite step to Royal York subway,276534693,Yuyan,,Stonegate-Queensway,43.64626,-79.5107,Entire home/apt,89,1,53,2019-11-22,5.39,3,16
36796334,1 BEDROOM LOFT IN LIBERTY VILLAGE,276576885,Sacha,,Niagara,43.63974,-79.4188,Entire home/apt,250,6,8,2020-02-22,0.88,1,115
36796366,"Home Away from home
Free parking
(Females only)",152234030,Aida,,Glenfield-Jane Heights,43.74402,-79.52323,Private room,30,2,8,2020-03-31,1.03,3,364
